,dt,id,jd,seg_pos,t,track_pos,x,y,z,seg.D_msd,seg.D_msd_intercept,seg.D_msd_r,seg.D_msd_std_err,seg.id,seg.lifetime,seg.loc_count,seg.mjd,seg.mjd_n,seg.mjd_std_err,seg.motion,seg.msd,seg.msd_n,seg.msd_std_err,seg.t_start,seg.track_pos,track.id,track.lifetime,track.loc_count,track.noise,track.seg_count,track.t_start
7042,1,7042,205.0609665,11,644,0,12180,35960,7000,0.0008256661992,0.01485314516,0.6968159459,2.407646314e-007,1437,14,15,120.7317047,14,22.27253478,immobile,21025,14,4408.037738,633,0,1317,14,15,0,1,633
7043,1,7043,0,645,645,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7044,1,7044,0,14,645,7,4350,32045,900,0.004321343874,0.004778409091,0.9713473382,2.484300661e-007,1342,20,21,107.9736861,20,22.20322772,immobile,21025,20,5707.201706,631,7,1232,209,210,0,10,451
7045,1,7045,0,8,645,3,33930,37555,4900,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7046,1,7046,145,12,645,0,12035,35815,7000,0.0008256661992,0.01485314516,0.6968159459,2.407646314e-007,1437,14,15,120.7317047,14,22.27253478,immobile,21025,14,4408.037738,633,0,1317,14,15,0,1,633
7047,1,7047,0,646,646,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7048,1,7048,0,15,646,7,4350,32045,1000,0.004321343874,0.004778409091,0.9713473382,2.484300661e-007,1342,20,21,107.9736861,20,22.20322772,immobile,21025,20,5707.201706,631,7,1232,209,210,0,10,451
7049,1,7049,0,9,646,3,33930,37555,4900,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7050,1,7050,0,13,646,0,12180,35815,7100,0.0008256661992,0.01485314516,0.6968159459,2.407646314e-007,1437,14,15,120.7317047,14,22.27253478,immobile,21025,14,4408.037738,633,0,1317,14,15,0,1,633
7051,1,7051,0,647,647,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7052,1,7052,205.0609665,16,647,7,4350,32045,1000,0.004321343874,0.004778409091,0.9713473382,2.484300661e-007,1342,20,21,107.9736861,20,22.20322772,immobile,21025,20,5707.201706,631,7,1232,209,210,0,10,451
7053,1,7053,0,0,647,0,41905,31610,4300,0.001615822107,0.0004441901408,0.9946987193,1.395185932e-008,1441,10,11,58,10,23.67840085,immobile,8410,10,3433.368123,647,0,1321,10,11,0,1,647
7054,1,7054,0,10,647,3,33930,37555,5000,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7055,0,7055,0,0,647,0,12180,35815,6800,0,0,0,0,1965,0,1,0,0,0,none,0,0,0,647,0,1838,0,1,1,1,647
7056,0,7056,0,14,647,0,12180,35815,7100,0.0008256661992,0.01485314516,0.6968159459,2.407646314e-007,1437,14,15,120.7317047,14,22.27253478,immobile,21025,14,4408.037738,633,0,1317,14,15,0,1,633
7057,1,7057,0,648,648,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7058,1,7058,145,17,648,7,4205,31900,1000,0.004321343874,0.004778409091,0.9713473382,2.484300661e-007,1342,20,21,107.9736861,20,22.20322772,immobile,21025,20,5707.201706,631,7,1232,209,210,0,10,451
7059,1,7059,145,1,648,0,41905,31610,4300,0.001615822107,0.0004441901408,0.9946987193,1.395185932e-008,1441,10,11,58,10,23.67840085,immobile,8410,10,3433.368123,647,0,1321,10,11,0,1,647
7060,1,7060,0,11,648,3,33930,37555,4900,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7061,1,7061,0,649,649,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7062,1,7062,0,18,649,7,4205,32045,1000,0.004321343874,0.004778409091,0.9713473382,2.484300661e-007,1342,20,21,107.9736861,20,22.20322772,immobile,21025,20,5707.201706,631,7,1232,209,210,0,10,451
7063,1,7063,0,2,649,0,41760,31610,4100,0.001615822107,0.0004441901408,0.9946987193,1.395185932e-008,1441,10,11,58,10,23.67840085,immobile,8410,10,3433.368123,647,0,1321,10,11,0,1,647
7064,1,7064,0,12,649,3,33930,37555,4900,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7065,0,7065,0,0,649,0,12180,35815,7000,0,0,0,0,1966,0,1,0,0,0,none,0,0,0,649,0,1839,0,1,1,1,649
7066,1,7066,0,650,650,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7067,1,7067,145,19,650,7,4205,32045,900,0.004321343874,0.004778409091,0.9713473382,2.484300661e-007,1342,20,21,107.9736861,20,22.20322772,immobile,21025,20,5707.201706,631,7,1232,209,210,0,10,451
7068,1,7068,145,3,650,0,41760,31610,4000,0.001615822107,0.0004441901408,0.9946987193,1.395185932e-008,1441,10,11,58,10,23.67840085,immobile,8410,10,3433.368123,647,0,1321,10,11,0,1,647
7069,1,7069,145,13,650,3,33930,37555,4800,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7070,1,7070,0,651,651,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7071,0,7071,0,20,651,7,4205,32190,900,0.004321343874,0.004778409091,0.9713473382,2.484300661e-007,1342,20,21,107.9736861,20,22.20322772,immobile,21025,20,5707.201706,631,7,1232,209,210,0,10,451
7072,1,7072,0,4,651,0,41760,31755,3900,0.001615822107,0.0004441901408,0.9946987193,1.395185932e-008,1441,10,11,58,10,23.67840085,immobile,8410,10,3433.368123,647,0,1321,10,11,0,1,647
7073,1,7073,145,14,651,3,33930,37700,4800,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7074,1,7074,0,0,651,0,12035,35960,6900,0.0004570652174,0.021025,0.316227766,7.520710066e-006,1442,3,4,116.6869888,3,60.86520613,immobile,21025,3,12138.78941,651,0,1322,3,4,0,1,651
7075,1,7075,0,652,652,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7076,1,7076,435,0,652,8,4350,32190,900,0.02056793478,2.775557562e-017,1,4.368839193e-034,1343,2,3,217.5,2,217.5,diffusion,94612.5,2,94612.5,652,8,1232,209,210,0,10,451
7077,1,7077,145,5,652,0,41760,31755,3800,0.001615822107,0.0004441901408,0.9946987193,1.395185932e-008,1441,10,11,58,10,23.67840085,immobile,8410,10,3433.368123,647,0,1321,10,11,0,1,647
7078,1,7078,0,15,652,3,33930,37845,4700,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7079,1,7079,205.0609665,1,652,0,12035,35960,6800,0.0004570652174,0.021025,0.316227766,7.520710066e-006,1442,3,4,116.6869888,3,60.86520613,immobile,21025,3,12138.78941,651,0,1322,3,4,0,1,651
7080,1,7080,0,653,653,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7081,1,7081,0,1,653,8,4350,32625,900,0.02056793478,2.775557562e-017,1,4.368839193e-034,1343,2,3,217.5,2,217.5,diffusion,94612.5,2,94612.5,652,8,1232,209,210,0,10,451
7082,1,7082,145,6,653,0,41760,31900,3700,0.001615822107,0.0004441901408,0.9946987193,1.395185932e-008,1441,10,11,58,10,23.67840085,immobile,8410,10,3433.368123,647,0,1321,10,11,0,1,647
7083,1,7083,0,16,653,3,33930,37845,4700,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7084,1,7084,145,2,653,0,12180,36105,6700,0.0004570652174,0.021025,0.316227766,7.520710066e-006,1442,3,4,116.6869888,3,60.86520613,immobile,21025,3,12138.78941,651,0,1322,3,4,0,1,651
7085,0,7085,0,0,653,0,12180,36105,6900,0,0,0,0,1967,0,1,0,0,0,none,0,0,0,653,0,1840,0,1,1,1,653
7086,1,7086,0,654,654,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7087,0,7087,0,0,654,0,14500,27840,0,0,0,0,0,1443,0,1,0,0,0,none,0,0,0,654,0,1323,0,1,0,1,654
7088,0,7088,0,2,654,8,4350,32625,900,0.02056793478,2.775557562e-017,1,4.368839193e-034,1343,2,3,217.5,2,217.5,diffusion,94612.5,2,94612.5,652,8,1232,209,210,0,10,451
7089,1,7089,0,7,654,0,41760,31755,3800,0.001615822107,0.0004441901408,0.9946987193,1.395185932e-008,1441,10,11,58,10,23.67840085,immobile,8410,10,3433.368123,647,0,1321,10,11,0,1,647
7090,1,7090,0,17,654,3,33930,37845,4700,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7091,0,7091,0,3,654,0,12180,35960,6600,0.0004570652174,0.021025,0.316227766,7.520710066e-006,1442,3,4,116.6869888,3,60.86520613,immobile,21025,3,12138.78941,651,0,1322,3,4,0,1,651
7092,1,7092,0,655,655,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7093,0,7093,0,0,655,0,14355,28130,0,0,0,0,0,1444,0,1,0,0,0,none,0,0,0,655,0,1324,0,1,0,1,655
7094,1,7094,145,0,655,9,4640,33060,900,-0.0004986166008,0.03344886364,-0.2783181642,3.947969931e-006,1344,5,6,157.0121933,5,12.01219331,immobile,25230,5,4205,655,9,1232,209,210,0,10,451
7095,1,7095,0,8,655,0,41760,31755,3700,0.001615822107,0.0004441901408,0.9946987193,1.395185932e-008,1441,10,11,58,10,23.67840085,immobile,8410,10,3433.368123,647,0,1321,10,11,0,1,647
7096,1,7096,0,18,655,3,33930,37845,4700,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7097,1,7097,0,656,656,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7098,0,7098,0,0,656,0,14210,28130,0,0,0,0,0,1445,0,1,0,0,0,none,0,0,0,656,0,1325,0,1,0,1,656
7099,1,7099,145,1,656,9,4640,32915,1000,-0.0004986166008,0.03344886364,-0.2783181642,3.947969931e-006,1344,5,6,157.0121933,5,12.01219331,immobile,25230,5,4205,655,9,1232,209,210,0,10,451
7100,1,7100,0,9,656,0,41760,31755,3900,0.001615822107,0.0004441901408,0.9946987193,1.395185932e-008,1441,10,11,58,10,23.67840085,immobile,8410,10,3433.368123,647,0,1321,10,11,0,1,647
7101,1,7101,0,19,656,3,33930,37845,4700,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7102,1,7102,0,657,657,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7103,0,7103,0,0,657,0,14355,27985,0,0,0,0,0,1446,0,1,0,0,0,none,0,0,0,657,0,1326,0,1,0,1,657
7104,1,7104,145,2,657,9,4640,33060,800,-0.0004986166008,0.03344886364,-0.2783181642,3.947969931e-006,1344,5,6,157.0121933,5,12.01219331,immobile,25230,5,4205,655,9,1232,209,210,0,10,451
7105,0,7105,0,10,657,0,41760,31755,3900,0.001615822107,0.0004441901408,0.9946987193,1.395185932e-008,1441,10,11,58,10,23.67840085,immobile,8410,10,3433.368123,647,0,1321,10,11,0,1,647
7106,0,7106,0,0,657,0,41760,31755,4100,0,0,0,0,1968,0,1,0,0,0,none,0,0,0,657,0,1841,0,1,1,1,657
7107,1,7107,145,20,657,3,33930,37845,4700,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7108,1,7108,0,658,658,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7109,0,7109,0,0,658,0,14210,28130,0,0,0,0,0,1448,0,1,0,0,0,none,0,0,0,658,0,1328,0,1,0,1,658
7110,1,7110,205.0609665,3,658,9,4785,33060,1000,-0.0004986166008,0.03344886364,-0.2783181642,3.947969931e-006,1344,5,6,157.0121933,5,12.01219331,immobile,25230,5,4205,655,9,1232,209,210,0,10,451
7111,1,7111,0,21,658,3,33930,37700,4700,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7112,0,7112,0,0,658,0,45095,28565,6000,0,0,0,0,1447,0,1,0,0,0,none,0,0,0,658,0,1327,0,1,0,1,658
7113,1,7113,0,659,659,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7114,0,7114,0,0,659,0,14210,28130,0,0,0,0,0,1450,0,1,0,0,0,none,0,0,0,659,0,1330,0,1,0,1,659
7115,1,7115,145,4,659,9,4640,32915,1100,-0.0004986166008,0.03344886364,-0.2783181642,3.947969931e-006,1344,5,6,157.0121933,5,12.01219331,immobile,25230,5,4205,655,9,1232,209,210,0,10,451
7116,0,7116,0,0,659,0,41615,31755,3900,0,0,0,0,1969,0,1,0,0,0,none,0,0,0,659,0,1842,0,1,1,1,659
7117,1,7117,205.0609665,0,659,0,41615,31755,4100,0.002285326087,3.469446952e-018,0.981386743,1.599917522e-007,1449,7,8,70.72299522,7,34.18709226,immobile,12014.28571,7,6252.43252,659,0,1329,7,8,0,1,659
7118,1,7118,0,22,659,3,33930,37700,4800,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7119,1,7119,0,660,660,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7120,0,7120,0,0,660,0,14355,27985,0,0,0,0,0,1451,0,1,0,0,0,none,0,0,0,660,0,1331,0,1,0,1,660
7121,0,7121,0,5,660,9,4495,32915,900,-0.0004986166008,0.03344886364,-0.2783181642,3.947969931e-006,1344,5,6,157.0121933,5,12.01219331,immobile,25230,5,4205,655,9,1232,209,210,0,10,451
7122,1,7122,145,0,660,0,4640,32625,1500,0.002285326087,0.01682,0.8033764071,1.639616083e-006,1452,9,10,123.2545359,9,36.23800077,immobile,25697.22222,9,10957.33237,660,0,1332,9,10,0,1,660
7123,1,7123,0,1,660,0,41760,31610,4100,0.002285326087,3.469446952e-018,0.981386743,1.599917522e-007,1449,7,8,70.72299522,7,34.18709226,immobile,12014.28571,7,6252.43252,659,0,1329,7,8,0,1,659
7124,1,7124,0,23,660,3,33930,37700,4800,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7125,1,7125,0,661,661,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7126,0,7126,0,0,661,0,14355,27985,0,0,0,0,0,1454,0,1,0,0,0,none,0,0,0,661,0,1334,0,1,0,1,661
7127,1,7127,0,1,661,0,4640,32480,1500,0.002285326087,0.01682,0.8033764071,1.639616083e-006,1452,9,10,123.2545359,9,36.23800077,immobile,25697.22222,9,10957.33237,660,0,1332,9,10,0,1,660
7128,1,7128,145,2,661,0,41760,31610,4100,0.002285326087,3.469446952e-018,0.981386743,1.599917522e-007,1449,7,8,70.72299522,7,34.18709226,immobile,12014.28571,7,6252.43252,659,0,1329,7,8,0,1,659
7129,1,7129,0,24,661,3,33930,37700,4700,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7130,0,7130,0,0,661,0,44950,28565,5800,0,0,0,0,1453,0,1,0,0,0,none,0,0,0,661,0,1333,0,1,0,1,661
7131,1,7131,0,662,662,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7132,0,7132,0,0,662,0,14355,27840,0,0,0,0,0,1455,0,1,0,0,0,none,0,0,0,662,0,1335,0,1,0,1,662
7133,1,7133,324.2298567,2,662,0,4640,32480,1500,0.002285326087,0.01682,0.8033764071,1.639616083e-006,1452,9,10,123.2545359,9,36.23800077,immobile,25697.22222,9,10957.33237,660,0,1332,9,10,0,1,660
7134,1,7134,0,3,662,0,41905,31610,4100,0.002285326087,3.469446952e-018,0.981386743,1.599917522e-007,1449,7,8,70.72299522,7,34.18709226,immobile,12014.28571,7,6252.43252,659,0,1329,7,8,0,1,659
7135,0,7135,0,25,662,3,33930,37700,4800,0.001432580092,-0.002480263158,0.9998807742,8.51232127e-011,1396,25,26,29,25,11.83920042,immobile,4205,25,1716.684061,637,3,1278,229,230,0,6,551
7136,1,7136,0,663,663,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7137,0,7137,0,0,663,0,14355,27840,0,0,0,0,0,1456,0,1,0,0,0,none,0,0,0,663,0,1336,0,1,0,1,663
7138,1,7138,145,3,663,0,4785,32190,1500,0.002285326087,0.01682,0.8033764071,1.639616083e-006,1452,9,10,123.2545359,9,36.23800077,immobile,25697.22222,9,10957.33237,660,0,1332,9,10,0,1,660
7139,1,7139,0,4,663,0,41905,31610,4100,0.002285326087,3.469446952e-018,0.981386743,1.599917522e-007,1449,7,8,70.72299522,7,34.18709226,immobile,12014.28571,7,6252.43252,659,0,1329,7,8,0,1,659
7140,1,7140,205.0609665,0,663,4,33930,37700,4700,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7141,1,7141,0,664,664,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7142,0,7142,0,0,664,0,14355,27840,0,0,0,0,0,1457,0,1,0,0,0,none,0,0,0,664,0,1337,0,1,0,1,664
7143,1,7143,145,4,664,0,4785,32335,1500,0.002285326087,0.01682,0.8033764071,1.639616083e-006,1452,9,10,123.2545359,9,36.23800077,immobile,25697.22222,9,10957.33237,660,0,1332,9,10,0,1,660
7144,1,7144,0,5,664,0,41905,31610,3900,0.002285326087,3.469446952e-018,0.981386743,1.599917522e-007,1449,7,8,70.72299522,7,34.18709226,immobile,12014.28571,7,6252.43252,659,0,1329,7,8,0,1,659
7145,1,7145,0,1,664,4,34075,37555,4800,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7146,0,7146,0,0,664,0,45095,28855,5800,0,0,0,0,1458,0,1,0,0,0,none,0,0,0,664,0,1338,0,1,0,1,664
7147,1,7147,0,665,665,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7148,0,7148,0,0,665,0,14355,27985,0,0,0,0,0,1459,0,1,0,0,0,none,0,0,0,665,0,1339,0,1,0,1,665
7149,1,7149,145,5,665,0,4930,32335,1500,0.002285326087,0.01682,0.8033764071,1.639616083e-006,1452,9,10,123.2545359,9,36.23800077,immobile,25697.22222,9,10957.33237,660,0,1332,9,10,0,1,660
7150,1,7150,145,6,665,0,41905,31610,4000,0.002285326087,3.469446952e-018,0.981386743,1.599917522e-007,1449,7,8,70.72299522,7,34.18709226,immobile,12014.28571,7,6252.43252,659,0,1329,7,8,0,1,659
7151,1,7151,145,2,665,4,34075,37555,4700,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7152,1,7152,0,666,666,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7153,1,7153,324.2298567,0,666,0,24795,18415,0,0.02285326087,0,0,0,1460,1,2,324.2298567,1,0,diffusion,105125,1,0,666,0,1340,1,2,0,1,666
7154,0,7154,0,0,666,0,14645,27985,0,0,0,0,0,1461,0,1,0,0,0,none,0,0,0,666,0,1341,0,1,0,1,666
7155,1,7155,0,6,666,0,4785,32335,1400,0.002285326087,0.01682,0.8033764071,1.639616083e-006,1452,9,10,123.2545359,9,36.23800077,immobile,25697.22222,9,10957.33237,660,0,1332,9,10,0,1,660
7156,0,7156,0,7,666,0,41905,31755,3800,0.002285326087,3.469446952e-018,0.981386743,1.599917522e-007,1449,7,8,70.72299522,7,34.18709226,immobile,12014.28571,7,6252.43252,659,0,1329,7,8,0,1,659
7157,1,7157,0,3,666,4,34075,37700,4700,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7158,1,7158,0,667,667,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7159,0,7159,0,1,667,0,24650,18705,0,0.02285326087,0,0,0,1460,1,2,324.2298567,1,0,diffusion,105125,1,0,666,0,1340,1,2,0,1,666
7160,0,7160,0,0,667,0,14645,27985,0,0,0,0,0,1462,0,1,0,0,0,none,0,0,0,667,0,1342,0,1,0,1,667
7161,1,7161,0,7,667,0,4785,32335,1400,0.002285326087,0.01682,0.8033764071,1.639616083e-006,1452,9,10,123.2545359,9,36.23800077,immobile,25697.22222,9,10957.33237,660,0,1332,9,10,0,1,660
7162,1,7162,0,4,667,4,34075,37700,4600,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7163,1,7163,0,668,668,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7164,0,7164,0,0,668,0,14500,28130,0,0,0,0,0,1463,0,1,0,0,0,none,0,0,0,668,0,1343,0,1,0,1,668
7165,1,7165,205.0609665,8,668,0,4785,32335,1500,0.002285326087,0.01682,0.8033764071,1.639616083e-006,1452,9,10,123.2545359,9,36.23800077,immobile,25697.22222,9,10957.33237,660,0,1332,9,10,0,1,660
7166,1,7166,0,0,668,0,41905,31755,3800,0,0,nan,0,1464,3,4,0,3,0,immobile,0,3,0,668,0,1344,3,4,0,1,668
7167,1,7167,0,5,668,4,34075,37700,4600,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7168,1,7168,0,669,669,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7169,1,7169,0,0,669,0,24650,18705,0,0.0006911717922,0.01692256098,0.4805761509,1.060495814e-006,1466,8,9,108.75,8,23.73119556,immobile,15768.75,8,3441.023357,669,0,1346,8,9,0,1,669
7170,0,7170,0,0,669,0,14645,28275,0,0,0,0,0,1465,0,1,0,0,0,none,0,0,0,669,0,1345,0,1,0,1,669
7171,0,7171,0,9,669,0,4930,32190,1500,0.002285326087,0.01682,0.8033764071,1.639616083e-006,1452,9,10,123.2545359,9,36.23800077,immobile,25697.22222,9,10957.33237,660,0,1332,9,10,0,1,660
7172,1,7172,0,1,669,0,41905,31755,3700,0,0,nan,0,1464,3,4,0,3,0,immobile,0,3,0,668,0,1344,3,4,0,1,668
7173,1,7173,145,6,669,4,34075,37700,4600,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7174,0,7174,0,0,669,0,12035,36250,6700,0,0,0,0,1972,0,1,0,0,0,none,0,0,0,669,0,1845,0,1,1,1,669
7175,0,7175,0,0,669,0,12035,36250,6900,0,0,0,0,1970,0,1,0,0,0,none,0,0,0,669,0,1843,0,1,1,1,669
7176,0,7176,0,0,669,0,12180,36250,7100,0,0,0,0,1971,0,1,0,0,0,none,0,0,0,669,0,1844,0,1,1,1,669
7177,1,7177,0,670,670,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7178,1,7178,145,1,670,0,24650,18705,0,0.0006911717922,0.01692256098,0.4805761509,1.060495814e-006,1466,8,9,108.75,8,23.73119556,immobile,15768.75,8,3441.023357,669,0,1346,8,9,0,1,669
7179,0,7179,0,0,670,0,14500,28420,0,0,0,0,0,1467,0,1,0,0,0,none,0,0,0,670,0,1347,0,1,0,1,670
7180,0,7180,0,0,670,0,4495,32190,900,0,0,0,0,1973,0,1,0,0,0,none,0,0,0,670,0,1846,0,1,1,1,670
7181,1,7181,0,2,670,0,41905,31755,3700,0,0,nan,0,1464,3,4,0,3,0,immobile,0,3,0,668,0,1344,3,4,0,1,668
7182,1,7182,145,7,670,4,34075,37555,4700,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7183,1,7183,0,671,671,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7184,1,7184,145,2,671,0,24650,18560,0,0.0006911717922,0.01692256098,0.4805761509,1.060495814e-006,1466,8,9,108.75,8,23.73119556,immobile,15768.75,8,3441.023357,669,0,1346,8,9,0,1,669
7185,0,7185,0,0,671,0,14355,28565,0,0,0,0,0,1471,0,1,0,0,0,none,0,0,0,671,0,1350,0,1,0,1,671
7186,1,7186,290,0,671,0,4785,32335,1600,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7187,0,7187,0,3,671,0,41905,31755,3800,0,0,nan,0,1464,3,4,0,3,0,immobile,0,3,0,668,0,1344,3,4,0,1,668
7188,1,7188,145,8,671,4,34075,37700,4600,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7189,1,7189,324.2298567,0,671,0,12180,36105,7000,-0.0002165045767,0.04426315789,-0.3594253787,3.159670434e-007,1470,6,7,184.8818039,6,47.69252617,immobile,45554.16667,6,16658.61816,671,0,1349,6,7,0,1,671
7190,1,7190,0,672,672,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7191,1,7191,145,3,672,0,24650,18415,0,0.0006911717922,0.01692256098,0.4805761509,1.060495814e-006,1466,8,9,108.75,8,23.73119556,immobile,15768.75,8,3441.023357,669,0,1346,8,9,0,1,669
